2227483342;Enfants de l'immigration, une chance pour l'école  ;Marie Rose Moro;https://www.amazon.com.be/Enfants-limmigration-chance-pour-lécole/dp/2227483342
2746762072;Atlas des immigrations en France  ;Pascal Blanchard, Hadrien Dubucs, et al.;https://www.amazon.com.be/Atlas-immigrations-France-Pascal-Blanchard/dp/2746762072
