2412069808;Le Petit Livre des pierres de soin au féminin  ;Catérina Zita;https://www.amazon.com.be/Petit-Livre-pierres-soin-féminin/dp/2412069808
1533429324;Livre de coloriage pour adulte: 30 pages de coloriage le Jour des morts, Série de livre de coloriage pour adulte par ColoringCraze: 1  ;Coloringcraze;https://www.amazon.com.be/sspa/click?ie=UTF8&spc=MTo3MjkyODM3NjU4MDYyMjAzOjE2OTc1MzYwNzQ6c3BfYnRmOjIwMTMyMTgyNDYzNzk4OjowOjo&url=/Livre-coloriage-pour-adulte-ColoringCraze/dp/1533429324/ref=sr_1_21_sspa?keywords=feminin&qid=1697536074&s=books&sr=1-21-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
