0345434862;Sacred Woman: A Guide to Healing the Feminine Body, Mind, and Spirit  ;Queen Afua;https://www.amazon.com.be/sorcière-magie-féminin-Odile-Chabrillac/dp/2266290770
1719211183;Livre de coloriage pour adulte: 30 pages de coloriage estival: 2  ;Coloringcraze;https://www.amazon.com.be/sspa/click?ie=UTF8&spc=MTo3OTE2OTA1MDM5MTg3MDYxOjE2OTc2MjI0Mjk6c3BfYnRmOjIwMTMyMTc1NTY4MTk4OjowOjo&url=/Livre-coloriage-pour-adulte-estival/dp/1719211183/ref=sr_1_22_sspa?keywords=feminin&qid=1697622429&s=books&sr=1-22-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
