2813230405;Fausse pandémie, Vrais mensonges - Les dix plus grosses tromperies du Covid et les vérités qui déran  ;Corinne Lalo;https://www.amazon.fr/Fausse-pandémie-Vrais-mensonges-tromperies/dp/2813230405
9188729834;COVID-19 and the Global Predators: We Are the Prey  ;Peter Roger Breggin et Ginger Ross Breggin;https://www.amazon.com.be/COVID-19-Global-Predators-Are-Prey/dp/0982456069
